rank,content_id,client_id,model_score,suggested_action,reason_codes,stale_but_visible,model_decline_risk_high,ctr_underperforming_for_position,recent_click_drop,syndicated_not_owned,too_new_unstable,needs_verification_before_trusting,content_type,main_intent,impressions_90d,clicks_90d,avg_position,ctr,days_since_last_update,content_age_days,trend_direction
19224,content_1cf1c1ea7247,client_19581e27de,0.4704767150884255,refresh_review_routine,stale_but_visible,True,False,False,False,False,False,False,keyword article,transactional,4757,10,15.6,0.21,104,362,stable
19225,content_a48e7bb103e1,client_19581e27de,0.47044683361098305,refresh_review_routine,stale_but_visible,True,False,False,False,False,False,False,keyword article,transactional,1375,4,24.5,0.29,104,362,stable
19226,content_05fb66f99f0d,client_3fdba35f04,0.470434315719107,refresh_review_routine,stale_but_visible|ctr_underperforming_for_position|recent_click_drop,True,False,True,True,False,False,False,keyword article,informational,1225,1,17.0,0.08,104,333,down
19227,content_a2730bca63ef,client_4e07408562,0.4704122689407436,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,commercial,154,0,19.9,0.0,13,487,down
19228,content_3bcd83e14b4c,client_8527a891e2,0.4704072163857925,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,3,0,14.0,0.0,102,223,flat
19229,content_37391b6a8811,client_19581e27de,0.47036539067065486,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,informational,559,1,16.0,0.18,22,482,stable
19230,content_0f6db083a36f,client_19581e27de,0.47035821142973894,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,commercial,548,0,11.5,0.0,22,482,down
19231,content_91c762183258,client_19581e27de,0.4703479551817751,monitor,none,False,False,False,False,False,False,False,keyword article,informational,1571,1,27.1,0.06,22,419,stable
19232,content_88be65278697,client_19581e27de,0.47034430897381446,monitor,ctr_underperforming_for_position|recent_click_drop,False,False,True,True,False,False,False,keyword article,transactional,5162,5,13.3,0.1,22,441,up
19233,content_95886ef1edfa,client_19581e27de,0.4703344983539115,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,commercial,1340,6,12.9,0.45,22,441,stable
19234,content_9c94ce9a26b5,client_f369cb89fc,0.47033221027104644,monitor,none,False,False,False,False,False,False,False,keyword article,informational,3,0,0.3,0.0,8,126,flat
19235,content_eae0d1cb0893,client_f369cb89fc,0.47028233341436815,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,13,0,12.2,0.0,20,117,up
19236,content_4b907ccca95c,client_6208ef0f77,0.4702569260761156,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,42,0,15.3,0.0,104,312,down
19237,content_de0a7d3512ed,client_19581e27de,0.4702504518726626,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,transactional,80263,131,5.7,0.16,22,482,down
19238,content_67a0f419a510,client_d4735e3a26,0.47023842789113424,monitor_not_owned,syndicated_not_owned,False,False,False,False,True,False,False,feedly article,unknown,61,5,6.3,8.2,20,289,up
19239,content_1cb5f2554714,client_f369cb89fc,0.4702370881755851,monitor,none,False,False,False,False,False,False,False,keyword article,informational,38,1,7.2,2.63,20,126,new
19240,content_935fb7b7aa07,client_19581e27de,0.47022550365221283,monitor,none,False,False,False,False,False,False,False,keyword article,transactional,998,1,51.2,0.1,22,389,stable
19241,content_5324c7411a7c,client_4e07408562,0.4702215582968966,monitor,none,False,False,False,False,False,False,False,keyword article,informational,945,1,13.7,0.11,13,537,stable
19242,content_793c1449c556,client_4e07408562,0.4702194504088099,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,commercial,168,0,39.1,0.0,104,348,up
19243,content_357be7c784ab,client_f369cb89fc,0.470200082578191,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,13,0,12.1,0.0,20,117,up
19244,content_542e00af2a40,client_8527a891e2,0.47019499192584047,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,15,0,18.3,0.0,102,223,down
19245,content_fdab4c5e61d2,client_4e07408562,0.470185406544687,refresh_review_routine,stale_but_visible|recent_click_drop,True,False,False,True,False,False,False,keyword article,transactional,2206,6,31.6,0.27,104,420,stable
19246,content_91792c893f2a,client_19581e27de,0.4701764647712357,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,419,0,21.0,0.0,22,389,down
19247,content_a32ad269be7b,client_6208ef0f77,0.47016874765514055,refresh_review_routine,stale_but_visible,True,False,False,False,False,False,False,keyword article,informational,3568,25,11.8,0.7,104,125,stable
19248,content_d07d39a6260b,client_19581e27de,0.47016670836026486,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,913,0,47.1,0.0,22,417,stable
19249,content_a5acc618880c,client_3fdba35f04,0.47015766443884033,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,271,0,29.9,0.0,104,148,down
19250,content_d8bc8fbfca08,client_3fdba35f04,0.4701476890236389,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,457,0,36.1,0.0,104,165,up
19251,content_d45985436bf8,client_8722616204,0.4701353700334298,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,transactional,4,0,6.3,0.0,20,228,new
19252,content_8e6a479b67c3,client_8527a891e2,0.47012896222859624,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,5,0,7.4,0.0,20,310,down
19253,content_3464adc98816,client_8527a891e2,0.4700956536181971,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,2,0,5.0,0.0,8,174,down
19254,content_fb5f6241b4e9,client_19581e27de,0.470045560757774,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,347,0,24.7,0.0,22,441,down
19255,content_815d19a0553b,client_4e07408562,0.4700446698299378,monitor,none,False,False,False,False,False,False,False,keyword article,informational,605,1,22.2,0.17,13,537,down
19256,content_0d3276c90637,client_4ec9599fc2,0.47004044168154724,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,informational,121,6,4.6,4.96,104,375,stable
19257,content_d4d2bef70f5a,client_8527a891e2,0.4699962184219858,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,12,0,19.2,0.0,104,309,down
19258,content_91f2dae7f008,client_6208ef0f77,0.469975081282397,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,12,0,15.7,0.0,104,148,down
19259,content_de917854fd2a,client_8527a891e2,0.4699415710132293,monitor,none,False,False,False,False,False,False,False,keyword article,informational,13,1,7.2,7.69,20,223,flat
19260,content_159859cf8d84,client_d029fa3a95,0.46992103138254404,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,48,0,5.8,0.0,20,280,down
19261,content_91c6365b5e43,client_19581e27de,0.4699070745324943,refresh_review_routine,stale_but_visible|recent_click_drop,True,False,False,True,False,False,False,keyword article,informational,31364,150,4.8,0.48,104,257,stable
19262,content_6807bf6c5502,client_19581e27de,0.4698986749509218,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,480,0,14.5,0.0,22,482,down
19263,content_4e1a87c31820,client_19581e27de,0.4698893162585659,monitor,none,False,False,False,False,False,False,False,keyword article,informational,1265,4,7.0,0.32,22,445,stable
19264,content_53a34f282549,client_2c624232cd,0.4698014746917283,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,commercial,349,0,12.7,0.0,11,438,up
19265,content_44e0cf71d41f,client_19581e27de,0.46979901725017553,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,456,0,24.6,0.0,22,441,stable
19266,content_3b35a9e5cb9a,client_8722616204,0.4697859778361334,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,transactional,6,0,10.8,0.0,20,228,down
19267,content_620e9c1f98e4,client_4e07408562,0.46977855105780775,refresh_review_routine,stale_but_visible|ctr_underperforming_for_position,True,False,True,False,False,False,False,keyword article,commercial,855,0,37.5,0.0,104,445,stable
19268,content_8f10833e3ef2,client_4e07408562,0.4697598109676715,refresh_review_routine,stale_but_visible|ctr_underperforming_for_position,True,False,True,False,False,False,False,keyword article,informational,1561,2,9.5,0.13,104,504,down
19269,content_7ab33a6e90d1,client_19581e27de,0.4697253394091532,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,transactional,390,0,26.7,0.0,22,482,up
19270,content_5cccaf0686bd,client_6208ef0f77,0.4697046645773591,monitor,none,False,False,False,False,False,False,False,keyword article,informational,1384,13,20.8,0.94,20,104,down
19271,content_028f9aa4ac3c,client_f369cb89fc,0.4696788627851678,monitor,none,False,False,False,False,False,False,False,keyword article,informational,43,1,4.3,2.33,20,138,down
19272,content_4548b08a0cf1,client_19581e27de,0.4696043521930366,monitor,none,False,False,False,False,False,False,False,keyword article,informational,861,2,8.4,0.23,22,421,down
19273,content_eed54a7e3211,client_434c9b5ae5,0.4696008304791964,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,transactional,1,0,9.0,0.0,8,113,new
19274,content_643e37e70005,client_b4944c6ff0,0.46960064031022297,verify_before_action,needs_verification_before_trusting,False,False,False,False,False,False,True,keyword article,transactional,38,1,5.0,2.63,8,105,up
19275,content_26336ef6ada4,client_4ec9599fc2,0.46959944927329544,monitor_not_owned,stale_but_visible|syndicated_not_owned,True,False,False,False,True,False,False,feedly article,unknown,868,2,12.0,0.23,104,305,down
19276,content_1a55846b84b3,client_d029fa3a95,0.4695973068186167,monitor,none,False,False,False,False,False,False,False,keyword article,informational,235,1,15.5,0.43,20,280,new
19277,content_edbf8a7109de,client_4e07408562,0.4695590327530271,monitor,none,False,False,False,False,False,False,False,keyword article,informational,6927,21,8.0,0.3,25,445,stable
19278,content_8f91eb2820b9,client_2c624232cd,0.4695542369743202,monitor,none,False,False,False,False,False,False,False,keyword article,informational,1231,3,11.4,0.24,11,517,down
19279,content_a3123e64b110,client_19581e27de,0.46954390893503295,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,informational,733,3,19.7,0.41,22,463,stable
19280,content_2e4806e94a9d,client_19581e27de,0.46953410953606595,monitor,none,False,False,False,False,False,False,False,keyword article,commercial,180,0,69.9,0.0,104,313,up
19281,content_dd33533237c1,client_19581e27de,0.46952921065546216,monitor,recent_click_drop,False,False,False,True,False,False,False,keyword article,informational,1587,6,28.6,0.38,22,445,up
19282,content_a687cbf3417f,client_4e07408562,0.4695181563788983,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,commercial,1979,0,33.7,0.0,7,348,down
19283,content_ffaaab8d492c,client_3fdba35f04,0.4695123121031631,monitor,none,False,False,False,False,False,False,False,keyword article,informational,4316,10,20.3,0.23,20,165,down
19284,content_e92325328cb0,client_f74efabef1,0.469502081687838,monitor,none,False,False,False,False,False,False,False,keyword article,commercial,1211,2,9.9,0.17,20,175,new
19285,content_735d815e2b1f,client_3fdba35f04,0.46949783074693924,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,220,0,24.5,0.0,104,264,stable
19286,content_b835d21dac8e,client_3fdba35f04,0.4694762690072187,monitor,none,False,False,False,False,False,False,False,keyword article,informational,85,0,1.2,0.0,104,263,down
19287,content_d5e685b3b18e,client_19581e27de,0.4694727805196091,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,193,0,17.3,0.0,22,441,up
19288,content_b4dbd3477a3e,client_2c624232cd,0.46946696151733197,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,transactional,1860,2,8.0,0.11,11,517,stable
19289,content_a2b67cf1e0bd,client_d029fa3a95,0.46946339854685826,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,36,0,12.1,0.0,20,280,up
19290,content_407860da8b15,client_bbb965ab0c,0.46945291447049403,monitor_too_new,ctr_underperforming_for_position|too_new_unstable,False,False,True,False,False,True,False,keyword article,commercial,153,0,46.8,0.0,20,90,up
19291,content_baa591355c41,client_6208ef0f77,0.46944388009231763,refresh_review_routine,stale_but_visible|ctr_underperforming_for_position,True,False,True,False,False,False,False,keyword article,informational,4881,5,19.9,0.1,104,286,down
19292,content_1f550a070f07,client_f369cb89fc,0.4694378140025904,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,21,0,4.6,0.0,20,117,down
19293,content_62ba5a3fbcd3,client_6208ef0f77,0.46942686098537156,refresh_review_routine,stale_but_visible,True,False,False,False,False,False,False,keyword article,informational,2929,31,14.4,1.06,104,125,stable
19294,content_a38c8f61e246,client_9400f1b21c,0.46942562414648753,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,447,0,8.0,0.0,20,557,stable
19295,content_f6a8cc68c91c,client_19581e27de,0.46939702196129307,monitor,ctr_underperforming_for_position,False,False,True,False,False,False,False,keyword article,informational,203,0,24.6,0.0,22,417,stable
